Date,Rate,CGST%,Qty,CGST,SGST%,SGST,SlNo,Amount,IGST%,Qty,Item Name,IGST,Invoice No
08-03-25,3.94,9.00,13350,88.65,9.00,88.65,9192,1162.30,0.00,250.00,VB-10659 (0.45X22MM),0.00,13350
08-03-25,3.94,9.00,13350,106.38,9.00,106.38,9193,1394.76,0.00,300.00,VB-10659 (0.45X22MM),0.00,13350
08-03-25,6.19,9.00,18100,111.42,9.00,111.42,9194,1460.84,0.00,200.00,VAY BAND1114HG,0.00,18100
08-03-25,6.19,9.00,5050,83.57,9.00,83.57,9195,1095.64,0.00,150.00,VAY BAND 1126 HG (.5),0.00,5050
08-03-25,6.19,9.00,5050,55.71,9.00,55.71,9196,730.42,0.00,100.00,VAY BAND 1126 HG (.5),0.00,5050
08-03-25,8.71,9.00,1200,156.78,9.00,156.78,9197,2055.56,0.00,200.00,VB-1119(0.8MMX22MM),0.00,1200
08-03-25,17.16,9.00,3500,154.44,9.00,154.44,9198,2024.88,0.00,100.00,VB-1119(0.8MMX40MM),0.00,3500
10-03-25,3.50,9.00,7850,15.75,9.00,15.75,9199,206.50,0.00,50.00,VB-1127 MT(0.45X22MM),0.00,7850
10-03-25,3.94,9.00,9900,265.95,9.00,265.95,9200,3486.90,0.00,750.00,VB-REALWOOD2 (0.45X22MM),0.00,9900
10-03-25,3.94,9.00,13350,88.65,9.00,88.65,9201,1162.30,0.00,250.00,VB-10659 (0.45X22MM),0.00,13350
10-03-25,3.94,9.00,9900,17.73,9.00,17.73,9202,232.46,0.00,50.00,VB-REALWOOD2 (0.45X22MM),0.00,9900
10-03-25,3.94,9.00,26950,88.65,9.00,88.65,9203,1162.30,0.00,250.00,VB-1873 (0.45X22MM),0.00,26950
10-03-25,4.03,9.00,1800,18.14,9.00,18.14,9204,237.78,0.00,50.00,VAY BAND1135MT 0.5X22MM,0.00,1800
10-03-25,4.03,9.00,8700,90.68,9.00,90.68,9205,1188.86,0.00,250.00,VAY BAND 1267 LITE GREY,0.00,8700
10-03-25,6.19,9.00,11000,278.55,9.00,278.55,9206,3652.10,0.00,500.00,VAY BAND1135 HG{.5},0.00,11000
10-03-25,6.19,9.00,5050,278.55,9.00,278.55,9207,3652.10,0.00,500.00,VAY BAND 1126 HG (.5),0.00,5050
10-03-25,8.50,9.00,2000,382.50,9.00,382.50,9208,5015.00,0.00,500.00,VAY BAND 10659 0.8MMX22MM,0.00,2000
10-03-25,8.50,9.00,1500,382.50,9.00,382.50,9209,5015.00,0.00,500.00,VAY BAND REALWUD3 (0.8MMX22MM),0.00,1500
10-03-25,20.35,9.00,500,549.45,9.00,549.45,9210,7203.90,0.00,300.00,VAY BAND 10659 2MMX22MM,0.00,500
11-03-25,3.60,9.00,24800,194.40,9.00,194.40,9211,2548.80,0.00,600.00,VB-1113 MAT OFF-WHITE (0.45MMX22MM),0.00,24800
11-03-25,3.60,9.00,29950,129.60,9.00,129.60,9212,1699.20,0.00,400.00,VB-1114 MAT (0.45MMX22MM),0.00,29950
11-03-25,3.60,9.00,7150,16.20,9.00,16.20,9213,212.40,0.00,50.00,VB-2011MT (0.45X22MM),0.00,7150
11-03-25,3.60,9.00,24800,162.00,9.00,162.00,9214,2124.00,0.00,500.00,VB-1113 MAT OFF-WHITE (0.45MMX22MM),0.00,24800
11-03-25,3.60,9.00,29950,81.00,9.00,81.00,9215,1062.00,0.00,250.00,VB-1114 MAT (0.45MMX22MM),0.00,29950
11-03-25,3.60,9.00,24800,97.20,9.00,97.20,9216,1274.40,0.00,300.00,VB-1113 MAT OFF-WHITE (0.45MMX22MM),0.00,24800
11-03-25,3.60,9.00,29950,162.00,9.00,162.00,9217,2124.00,0.00,500.00,VB-1114 MAT (0.45MMX22MM),0.00,29950
11-03-25,3.94,9.00,13350,70.92,9.00,70.92,9218,929.84,0.00,200.00,VB-10659 (0.45X22MM),0.00,13350
11-03-25,3.94,9.00,4700,88.65,9.00,88.65,9219,1162.30,0.00,250.00,VB-5465 (0.45X22MM),0.00,4700
11-03-25,3.94,9.00,9650,212.76,9.00,212.76,9220,2789.52,0.00,600.00,VB-5772 (0.45MMX22MM),0.00,9650
11-03-25,3.94,9.00,12200,88.65,9.00,88.65,9221,1162.30,0.00,250.00,VB-19070(0.45MMX22MM),0.00,12200
11-03-25,3.94,9.00,7050,88.65,9.00,88.65,9222,1162.30,0.00,250.00,VB-1144 MT(0.45X22MM),0.00,7050
11-03-25,3.94,9.00,11950,88.65,9.00,88.65,9223,1162.30,0.00,250.00,VB-19079 (0.45X22MM),0.00,11950
11-03-25,3.94,9.00,18850,88.65,9.00,88.65,9224,1162.30,0.00,250.00,VB-1122 (0.45X22MM),0.00,18850
11-03-25,3.94,9.00,6350,88.65,9.00,88.65,9225,1162.30,0.00,250.00,VB-1131(O.45X22MM),0.00,6350
11-03-25,3.94,9.00,10850,88.65,9.00,88.65,9226,1162.30,0.00,250.00,VB-1804{0.45X22MM},0.00,10850
11-03-25,3.94,9.00,27400,53.19,9.00,53.19,9227,697.38,0.00,150.00,VB-5550 (0.45MMX22MM),0.00,27400
11-03-25,3.94,9.00,12450,88.65,9.00,88.65,9228,1162.30,0.00,250.00,VB-1141 {0.45X22MM},0.00,12450
11-03-25,3.94,9.00,2550,88.65,9.00,88.65,9229,1162.30,0.00,250.00,VB-2892 MT(.45X22MM),0.00,2550
11-03-25,3.94,9.00,13350,53.19,9.00,53.19,9230,697.38,0.00,150.00,VB-10659 (0.45X22MM),0.00,13350
11-03-25,3.94,9.00,9000,88.65,9.00,88.65,9231,1162.30,0.00,250.00,VB-1120 (0.45X22MM),0.00,9000
11-03-25,3.94,9.00,4500,53.19,9.00,53.19,9232,697.38,0.00,150.00,VB-30054(0.45MMX22MM),0.00,4500
11-03-25,3.94,9.00,18500,88.65,9.00,88.65,9233,1162.30,0.00,250.00,VB-1143{0.45X2MM},0.00,18500
11-03-25,3.94,9.00,13550,88.65,9.00,88.65,9234,1162.30,0.00,250.00,VB-1117 (0.45X22MM),0.00,13550
11-03-25,4.03,9.00,1800,54.40,9.00,54.40,9235,713.30,0.00,150.00,VAY BAND1135MT 0.5X22MM,0.00,1800
11-03-25,6.19,9.00,18100,222.84,9.00,222.84,9236,2921.68,0.00,400.00,VAY BAND1114HG,0.00,18100
11-03-25,6.19,9.00,23700,222.84,9.00,222.84,9237,2921.68,0.00,400.00,VAY BAND 1113HG(OFF-WHITE),0.00,23700
11-03-25,6.19,9.00,9400,111.42,9.00,111.42,9238,1460.84,0.00,200.00,VB-1263HG(0.5MMX22MM),0.00,9400
11-03-25,6.19,9.00,11000,55.71,9.00,55.71,9239,730.42,0.00,100.00,VAY BAND1135 HG{.5},0.00,11000
11-03-25,6.19,9.00,11000,167.13,9.00,167.13,9240,2191.26,0.00,300.00,VAY BAND1135 HG{.5},0.00,11000
11-03-25,6.19,9.00,5050,278.55,9.00,278.55,9241,3652.10,0.00,500.00,VAY BAND 1126 HG (.5),0.00,5050
11-03-25,6.19,9.00,18100,139.28,9.00,139.28,9242,1826.06,0.00,250.00,VAY BAND1114HG,0.00,18100
11-03-25,6.19,9.00,2600,55.71,9.00,55.71,9243,730.42,0.00,100.00,VAY BAND 1127 HG (.5),0.00,2600
11-03-25,7.62,9.00,650,68.58,9.00,68.58,9244,899.16,0.00,100.00,VAY BAND 1113MT (0.8MM),0.00,650
11-03-25,8.50,9.00,2000,76.50,9.00,76.50,9245,1003.00,0.00,100.00,VAY BAND 10659 0.8MMX22MM,0.00,2000
11-03-25,8.50,9.00,2800,191.25,9.00,191.25,9246,2507.50,0.00,250.00,VAY BAND10485 (0.8MMX22MM),0.00,2800
11-03-25,8.50,9.00,1800,382.50,9.00,382.50,9247,5015.00,0.00,500.00,VAY BAND 11510MT 0.8MMX22MM,0.00,1800
11-03-25,9.33,9.00,3100,41.98,9.00,41.98,9248,550.46,0.00,50.00,VAY BAND 1114MT 0.5MMX40MM,0.00,3100
11-03-25,9.33,9.00,3100,83.97,9.00,83.97,9249,1100.94,0.00,100.00,VAY BAND 1114MT 0.5MMX40MM,0.00,3100
11-03-25,9.33,9.00,2550,83.97,9.00,83.97,9250,1100.94,0.00,100.00,VAY BAND 1113MT(OFF-WHITE)-0.5X40MM,0.00,2550
11-03-25,10.17,9.00,3750,91.53,9.00,91.53,9251,1200.06,0.00,100.00,VAY BAND 1113HG (0.8MM),0.00,3750
11-03-25,11.03,9.00,3800,49.64,9.00,49.64,9252,650.78,0.00,50.00,VAY BAND 10659 40MM,0.00,3800
11-03-25,11.88,9.00,3250,106.92,9.00,106.92,9253,1401.84,0.00,100.00,VAY BAND 1114GL 0.5MMX40MM,0.00,3250
11-03-25,11.88,9.00,7100,106.92,9.00,106.92,9254,1401.84,0.00,100.00,VAY BAND 1113HG(OFF-WHITE)40MMX50MTR,0.00,7100
12-03-25,3.50,9.00,7850,31.50,9.00,31.50,9255,413.00,0.00,100.00,VB-1127 MT(0.45X22MM),0.00,7850
12-03-25,3.60,9.00,29950,16.20,9.00,16.20,9256,212.40,0.00,50.00,VB-1114 MAT (0.45MMX22MM),0.00,29950
12-03-25,3.60,9.00,7650,32.40,9.00,32.40,9257,424.80,0.00,100.00,VB-1140 BAGE (0.45MMX22MM),0.00,7650
12-03-25,3.94,9.00,19900,70.92,9.00,70.92,9258,929.84,0.00,200.00,VB-5375 SATURNO WALNUT(0.45MMX22MM),0.00,19900
12-03-25,3.94,9.00,10150,53.19,9.00,53.19,9259,697.38,0.00,150.00,VB-1013 (0.45X22MM),0.00,10150
12-03-25,3.94,9.00,12450,53.19,9.00,53.19,9260,697.38,0.00,150.00,VB-1141 {0.45X22MM},0.00,12450
12-03-25,3.94,9.00,1950,70.92,9.00,70.92,9261,929.84,0.00,200.00,VB-1115 (0.45X22MM),0.00,1950
12-03-25,3.94,9.00,4700,70.92,9.00,70.92,9262,929.84,0.00,200.00,VB-5465 (0.45X22MM),0.00,4700
12-03-25,3.94,9.00,9500,53.19,9.00,53.19,9263,697.38,0.00,150.00,VB-10485(0.45X22MM),0.00,9500
12-03-25,3.94,9.00,18700,35.46,9.00,35.46,9264,464.92,0.00,100.00,VB-1119 (0.45X22MM),0.00,18700
12-03-25,3.94,9.00,13350,70.92,9.00,70.92,9265,929.84,0.00,200.00,VB-10659 (0.45X22MM),0.00,13350
12-03-25,3.94,9.00,9900,53.19,9.00,53.19,9266,697.38,0.00,150.00,VB-REALWOOD2 (0.45X22MM),0.00,9900
12-03-25,3.94,9.00,11900,35.46,9.00,35.46,9267,464.92,0.00,100.00,VB-11510(0.45X22MM),0.00,11900
12-03-25,3.94,9.00,9650,53.19,9.00,53.19,9268,697.38,0.00,150.00,VB-5772 (0.45MMX22MM),0.00,9650
12-03-25,3.94,9.00,4650,53.19,9.00,53.19,9269,697.38,0.00,150.00,VB-1123 (0.45X22MM),0.00,4650
12-03-25,3.94,9.00,26950,53.19,9.00,53.19,9270,697.38,0.00,150.00,VB-1873 (0.45X22MM),0.00,26950
12-03-25,3.94,9.00,2550,70.92,9.00,70.92,9271,929.84,0.00,200.00,VB-2892 MT(.45X22MM),0.00,2550
12-03-25,3.94,9.00,2550,17.73,9.00,17.73,9272,232.46,0.00,50.00,VB-2892 MT(.45X22MM),0.00,2550
12-03-25,3.94,9.00,26950,70.92,9.00,70.92,9273,929.84,0.00,200.00,VB-1873 (0.45X22MM),0.00,26950
12-03-25,3.94,9.00,9900,70.92,9.00,70.92,9274,929.84,0.00,200.00,VB-REALWOOD2 (0.45X22MM),0.00,9900
12-03-25,3.94,9.00,8800,70.92,9.00,70.92,9275,929.84,0.00,200.00,VB-1132(0.45X22MM),0.00,8800
12-03-25,3.94,9.00,4900,70.92,9.00,70.92,9276,929.84,0.00,200.00,VB-5095 (0.45X22MM),0.00,4900
12-03-25,3.94,9.00,7600,17.73,9.00,17.73,9277,232.46,0.00,50.00,VB-10944(0.45X22MM),0.00,7600
12-03-25,6.19,9.00,11000,55.71,9.00,55.71,9278,730.42,0.00,100.00,VAY BAND1135 HG{.5},0.00,11000
12-03-25,6.19,9.00,6350,83.57,9.00,83.57,9279,1095.64,0.00,150.00,VAY BAND 1264 HG (0.5X22MM) DARK GREY,0.00,6350
12-03-25,8.50,9.00,1800,38.25,9.00,38.25,9280,501.50,0.00,50.00,VAY BAND 11510MT 0.8MMX22MM,0.00,1800
12-03-25,11.03,9.00,4550,49.64,9.00,49.64,9281,650.78,0.00,50.00,VAY BAND REALWUD3 (40MM),0.00,4550
12-03-25,16.52,9.00,1600,148.68,9.00,148.68,9282,1949.36,0.00,100.00,VAY BAND 1113MT (0.8MMX40MM),0.00,1600
13-03-25,3.60,9.00,7650,81.00,9.00,81.00,9283,1062.00,0.00,250.00,VB-1140 BAGE (0.45MMX22MM),0.00,7650
13-03-25,3.60,9.00,24800,243.00,9.00,243.00,9284,3186.00,0.00,750.00,VB-1113 MAT OFF-WHITE (0.45MMX22MM),0.00,24800
13-03-25,3.60,9.00,24800,145.80,9.00,145.80,9285,1911.60,0.00,450.00,VB-1113 MAT OFF-WHITE (0.45MMX22MM),0.00,24800
13-03-25,3.60,9.00,29950,64.80,9.00,64.80,9286,849.60,0.00,200.00,VB-1114 MAT (0.45MMX22MM),0.00,29950
13-03-25,3.94,9.00,12200,88.65,9.00,88.65,9287,1162.30,0.00,250.00,VB-19070(0.45MMX22MM),0.00,12200
13-03-25,3.94,9.00,13350,88.65,9.00,88.65,9288,1162.30,0.00,250.00,VB-10659 (0.45X22MM),0.00,13350
13-03-25,3.94,9.00,11900,53.19,9.00,53.19,9289,697.38,0.00,150.00,VB-11510(0.45X22MM),0.00,11900
13-03-25,3.94,9.00,27400,88.65,9.00,88.65,9290,1162.30,0.00,250.00,VB-5550 (0.45MMX22MM),0.00,27400
13-03-25,3.94,9.00,13350,88.65,9.00,88.65,9291,1162.30,0.00,250.00,VB-10659 (0.45X22MM),0.00,13350
13-03-25,3.94,9.00,11900,88.65,9.00,88.65,9292,1162.30,0.00,250.00,VB-11510(0.45X22MM),0.00,11900
13-03-25,3.94,9.00,9900,354.60,9.00,354.60,9293,4649.20,0.00,1000.00,VB-REALWOOD2 (0.45X22MM),0.00,9900
13-03-25,3.94,9.00,13350,106.38,9.00,106.38,9294,1394.76,0.00,300.00,VB-10659 (0.45X22MM),0.00,13350
13-03-25,6.19,9.00,5450,111.42,9.00,111.42,9295,1460.84,0.00,200.00,VAY BAND 1128 HG(.5),0.00,5450
13-03-25,6.19,9.00,5050,27.86,9.00,27.86,9296,365.22,0.00,50.00,VAY BAND 1126 HG (.5),0.00,5050
13-03-25,6.19,9.00,11000,55.71,9.00,55.71,9297,730.42,0.00,100.00,VAY BAND1135 HG{.5},0.00,11000
13-03-25,6.19,9.00,5050,55.71,9.00,55.71,9298,730.42,0.00,100.00,VAY BAND 1126 HG (.5),0.00,5050
13-03-25,6.19,9.00,5350,55.71,9.00,55.71,9299,730.42,0.00,100.00,VAY BAND 1261HG (DARK GREY),0.00,5350
13-03-25,6.19,9.00,5250,55.71,9.00,55.71,9300,730.42,0.00,100.00,VAY BAND 1313 HG CLUD GREY,0.00,5250
13-03-25,6.19,9.00,23700,55.71,9.00,55.71,9301,730.42,0.00,100.00,VAY BAND 1113HG(OFF-WHITE),0.00,23700
13-03-25,8.50,9.00,1800,114.75,9.00,114.75,9302,1504.50,0.00,150.00,VAY BAND 11510MT 0.8MMX22MM,0.00,1800
14-03-25,3.50,9.00,7850,78.75,9.00,78.75,9303,1032.50,0.00,250.00,VB-1127 MT(0.45X22MM),0.00,7850
14-03-25,3.50,9.00,11850,31.50,9.00,31.50,9304,413.00,0.00,100.00,VB-1003 MT(0.45X22MM),0.00,11850
14-03-25,3.60,9.00,9150,81.00,9.00,81.00,9305,1062.00,0.00,250.00,VB-1261 MAT(0.45MMX22MM),0.00,9150
14-03-25,3.60,9.00,24800,243.00,9.00,243.00,9306,3186.00,0.00,750.00,VB-1113 MAT OFF-WHITE (0.45MMX22MM),0.00,24800
14-03-25,3.94,9.00,12200,35.46,9.00,35.46,9307,464.92,0.00,100.00,VB-19070(0.45MMX22MM),0.00,12200
14-03-25,3.94,9.00,9900,35.46,9.00,35.46,9308,464.92,0.00,100.00,VB-REALWOOD2 (0.45X22MM),0.00,9900
14-03-25,3.94,9.00,14000,53.19,9.00,53.19,9309,697.38,0.00,150.00,VB-5373 (0.45X22MM),0.00,14000
14-03-25,3.94,9.00,4900,17.73,9.00,17.73,9310,232.46,0.00,50.00,VB-5095 (0.45X22MM),0.00,4900
14-03-25,3.94,9.00,13350,88.65,9.00,88.65,9311,1162.30,0.00,250.00,VB-10659 (0.45X22MM),0.00,13350
14-03-25,3.94,9.00,26950,88.65,9.00,88.65,9312,1162.30,0.00,250.00,VB-1873 (0.45X22MM),0.00,26950
14-03-25,3.94,9.00,1950,35.46,9.00,35.46,9313,464.92,0.00,100.00,VB-1115 (0.45X22MM),0.00,1950
14-03-25,3.94,9.00,6350,88.65,9.00,88.65,9314,1162.30,0.00,250.00,VB-1131(O.45X22MM),0.00,6350
14-03-25,3.94,9.00,6350,35.46,9.00,35.46,9315,464.92,0.00,100.00,VB-1131(O.45X22MM),0.00,6350
14-03-25,3.94,9.00,2550,53.19,9.00,53.19,9316,697.38,0.00,150.00,VB-2892 MT(.45X22MM),0.00,2550
14-03-25,3.94,9.00,12450,53.19,9.00,53.19,9317,697.38,0.00,150.00,VB-1141 {0.45X22MM},0.00,12450
14-03-25,3.94,9.00,9000,88.65,9.00,88.65,9318,1162.30,0.00,250.00,VB-1120 (0.45X22MM),0.00,9000
14-03-25,3.94,9.00,11600,35.46,9.00,35.46,9319,464.92,0.00,100.00,VB-30086(0.45MMX22MM),0.00,11600
14-03-25,3.94,9.00,6350,88.65,9.00,88.65,9320,1162.30,0.00,250.00,VB-1118 (0.45X22MM),0.00,6350
14-03-25,3.94,9.00,9550,35.46,9.00,35.46,9321,464.92,0.00,100.00,VB-REALWOOD3 (0.45X22MM),0.00,9550
14-03-25,4.03,9.00,6750,181.35,9.00,181.35,9322,2377.70,0.00,500.00,VAY BAND1136MT0.5X22MM,0.00,6750
14-03-25,6.19,9.00,4250,111.42,9.00,111.42,9323,1460.84,0.00,200.00,VAY BAND 1401GL BLACK GLOSSY,0.00,4250
14-03-25,6.19,9.00,5050,55.71,9.00,55.71,9324,730.42,0.00,100.00,VAY BAND 1126 HG (.5),0.00,5050
14-03-25,6.19,9.00,9400,278.55,9.00,278.55,9325,3652.10,0.00,500.00,VB-1263HG(0.5MMX22MM),0.00,9400
14-03-25,6.19,9.00,18100,417.82,9.00,417.82,9326,5478.14,0.00,750.00,VAY BAND1114HG,0.00,18100
14-03-25,6.19,9.00,18100,111.42,9.00,111.42,9327,1460.84,0.00,200.00,VAY BAND1114HG,0.00,18100
14-03-25,7.62,9.00,3350,68.58,9.00,68.58,9328,899.16,0.00,100.00,VAY BAND 1261 MAT (0.8MM),0.00,3350
14-03-25,8.50,9.00,1550,114.75,9.00,114.75,9329,1504.50,0.00,150.00,VAY BAND 1873 0.8MMX22MM,0.00,1550
14-03-25,8.50,9.00,2000,114.75,9.00,114.75,9330,1504.50,0.00,150.00,VAY BAND 10659 0.8MMX22MM,0.00,2000
15-03-25,3.60,9.00,4200,32.40,9.00,32.40,9331,424.80,0.00,100.00,VB-1401MT (0.45X22MM),0.00,4200
15-03-25,3.60,9.00,29950,162.00,9.00,162.00,9332,2124.00,0.00,500.00,VB-1114 MAT (0.45MMX22MM),0.00,29950
15-03-25,3.60,9.00,29950,81.00,9.00,81.00,9333,1062.00,0.00,250.00,VB-1114 MAT (0.45MMX22MM),0.00,29950
15-03-25,3.60,9.00,24800,81.00,9.00,81.00,9334,1062.00,0.00,250.00,VB-1113 MAT OFF-WHITE (0.45MMX22MM),0.00,24800
15-03-25,3.60,9.00,29950,48.60,9.00,48.60,9335,637.20,0.00,150.00,VB-1114 MAT (0.45MMX22MM),0.00,29950
15-03-25,3.60,9.00,24800,48.60,9.00,48.60,9336,637.20,0.00,150.00,VB-1113 MAT OFF-WHITE (0.45MMX22MM),0.00,24800
15-03-25,3.94,9.00,9900,35.46,9.00,35.46,9337,464.92,0.00,100.00,VB-REALWOOD2 (0.45X22MM),0.00,9900
15-03-25,3.94,9.00,9800,35.46,9.00,35.46,9338,464.92,0.00,100.00,VB-19071 (0.45X22MM),0.00,9800
15-03-25,3.94,9.00,10850,35.46,9.00,35.46,9339,464.92,0.00,100.00,VB-1804{0.45X22MM},0.00,10850
15-03-25,3.94,9.00,4900,35.46,9.00,35.46,9340,464.92,0.00,100.00,VB-5095 (0.45X22MM),0.00,4900
15-03-25,3.94,9.00,9000,35.46,9.00,35.46,9341,464.92,0.00,100.00,VB-1120 (0.45X22MM),0.00,9000
15-03-25,3.94,9.00,11950,35.46,9.00,35.46,9342,464.92,0.00,100.00,VB-19079 (0.45X22MM),0.00,11950
15-03-25,3.94,9.00,5000,35.46,9.00,35.46,9343,464.92,0.00,100.00,VB-30216 (0.45X22MM),0.00,5000
15-03-25,3.94,9.00,15550,35.46,9.00,35.46,9344,464.92,0.00,100.00,VB-1803 ASH DARK(0.45MMX22MM),0.00,15550
15-03-25,3.94,9.00,13550,35.46,9.00,35.46,9345,464.92,0.00,100.00,VB-1117 (0.45X22MM),0.00,13550
15-03-25,3.94,9.00,1950,35.46,9.00,35.46,9346,464.92,0.00,100.00,VB-1115 (0.45X22MM),0.00,1950
15-03-25,3.94,9.00,13800,35.46,9.00,35.46,9347,464.92,0.00,100.00,VB-1044 (0.45MMX22MM),0.00,13800
15-03-25,3.94,9.00,11600,88.65,9.00,88.65,9348,1162.30,0.00,250.00,VB-30086(0.45MMX22MM),0.00,11600
15-03-25,3.94,9.00,8800,35.46,9.00,35.46,9349,464.92,0.00,100.00,VB-1132(0.45X22MM),0.00,8800
15-03-25,3.94,9.00,27400,70.92,9.00,70.92,9350,929.84,0.00,200.00,VB-5550 (0.45MMX22MM),0.00,27400
15-03-25,3.94,9.00,4700,88.65,9.00,88.65,9351,1162.30,0.00,250.00,VB-19074 (0.45X22MM),0.00,4700
15-03-25,3.94,9.00,11950,53.19,9.00,53.19,9352,697.38,0.00,150.00,VB-19079 (0.45X22MM),0.00,11950
15-03-25,4.03,9.00,5350,18.14,9.00,18.14,9353,237.78,0.00,50.00,VAY BAND 1133MT0.5X22MM,0.00,5350
15-03-25,6.19,9.00,18100,139.28,9.00,139.28,9354,1826.06,0.00,250.00,VAY BAND1114HG,0.00,18100
15-03-25,6.19,9.00,23700,55.71,9.00,55.71,9355,730.42,0.00,100.00,VAY BAND 1113HG(OFF-WHITE),0.00,23700
15-03-25,6.19,9.00,5050,55.71,9.00,55.71,9356,730.42,0.00,100.00,VAY BAND 1126 HG (.5),0.00,5050
15-03-25,6.19,9.00,18100,167.13,9.00,167.13,9357,2191.26,0.00,300.00,VAY BAND1114HG,0.00,18100
15-03-25,6.19,9.00,18100,278.55,9.00,278.55,9358,3652.10,0.00,500.00,VAY BAND1114HG,0.00,18100
15-03-25,6.19,9.00,23700,83.57,9.00,83.57,9359,1095.64,0.00,150.00,VAY BAND 1113HG(OFF-WHITE),0.00,23700
15-03-25,6.19,9.00,23700,139.28,9.00,139.28,9360,1826.06,0.00,250.00,VAY BAND 1113HG(OFF-WHITE),0.00,23700
15-03-25,11.88,9.00,3250,106.92,9.00,106.92,9361,1401.84,0.00,100.00,VAY BAND 1114GL 0.5MMX40MM,0.00,3250
17-03-25,3.60,9.00,24800,48.60,9.00,48.60,9362,637.20,0.00,150.00,VB-1113 MAT OFF-WHITE (0.45MMX22MM),0.00,24800
17-03-25,3.60,9.00,4200,32.40,9.00,32.40,9363,424.80,0.00,100.00,VB-1401MT (0.45X22MM),0.00,4200
17-03-25,3.60,9.00,24800,81.00,9.00,81.00,9364,1062.00,0.00,250.00,VB-1113 MAT OFF-WHITE (0.45MMX22MM),0.00,24800
17-03-25,3.94,9.00,9800,53.19,9.00,53.19,9365,697.38,0.00,150.00,VB-19071 (0.45X22MM),0.00,9800
17-03-25,3.94,9.00,13350,177.30,9.00,177.30,9366,2324.60,0.00,500.00,VB-10659 (0.45X22MM),0.00,13350
17-03-25,3.94,9.00,11650,88.65,9.00,88.65,9367,1162.30,0.00,250.00,VB-10450 (0.45X22MM),0.00,11650
17-03-25,3.94,9.00,13350,53.19,9.00,53.19,9368,697.38,0.00,150.00,VB-10659 (0.45X22MM),0.00,13350
17-03-25,3.94,9.00,13350,106.38,9.00,106.38,9369,1394.76,0.00,300.00,VB-10659 (0.45X22MM),0.00,13350
17-03-25,3.94,9.00,4700,35.46,9.00,35.46,9370,464.92,0.00,100.00,VB-5465 (0.45X22MM),0.00,4700
17-03-25,3.94,9.00,4700,106.38,9.00,106.38,9371,1394.76,0.00,300.00,VB-5465 (0.45X22MM),0.00,4700
17-03-25,3.94,9.00,9550,17.73,9.00,17.73,9372,232.46,0.00,50.00,VB-REALWOOD3 (0.45X22MM),0.00,9550
17-03-25,3.94,9.00,26950,70.92,9.00,70.92,9373,929.84,0.00,200.00,VB-1873 (0.45X22MM),0.00,26950
17-03-25,3.94,9.00,19900,17.73,9.00,17.73,9374,232.46,0.00,50.00,VB-5375 SATURNO WALNUT(0.45MMX22MM),0.00,19900
17-03-25,3.94,9.00,8500,53.19,9.00,53.19,9375,697.38,0.00,150.00,VB-REALWUD 0.45X22MM,0.00,8500
17-03-25,3.94,9.00,12200,88.65,9.00,88.65,9376,1162.30,0.00,250.00,VB-19070(0.45MMX22MM),0.00,12200
17-03-25,6.19,9.00,4250,55.71,9.00,55.71,9377,730.42,0.00,100.00,VAY BAND 1401GL BLACK GLOSSY,0.00,4250
17-03-25,6.19,9.00,23700,139.28,9.00,139.28,9378,1826.06,0.00,250.00,VAY BAND 1113HG(OFF-WHITE),0.00,23700
17-03-25,6.19,9.00,5350,27.86,9.00,27.86,9379,365.22,0.00,50.00,VAY BAND 1261HG (DARK GREY),0.00,5350
17-03-25,6.19,9.00,11000,83.57,9.00,83.57,9380,1095.64,0.00,150.00,VAY BAND1135 HG{.5},0.00,11000
17-03-25,6.19,9.00,18100,55.71,9.00,55.71,9381,730.42,0.00,100.00,VAY BAND1114HG,0.00,18100
17-03-25,6.19,9.00,23700,83.57,9.00,83.57,9382,1095.64,0.00,150.00,VAY BAND 1113HG(OFF-WHITE),0.00,23700
17-03-25,8.50,9.00,2000,114.75,9.00,114.75,9383,1504.50,0.00,150.00,VAY BAND 10659 0.8MMX22MM,0.00,2000
17-03-25,8.50,9.00,1550,382.50,9.00,382.50,9384,5015.00,0.00,500.00,VAY BAND 1873 0.8MMX22MM,0.00,1550
18-03-25,3.60,9.00,7150,226.80,9.00,226.80,9385,2973.60,0.00,700.00,VB-2011MT (0.45X22MM),0.00,7150
18-03-25,3.60,9.00,7150,16.20,9.00,16.20,9386,212.40,0.00,50.00,VB-2012 MT(0.45X22MM),0.00,7150
18-03-25,3.60,9.00,24800,324.00,9.00,324.00,9387,4248.00,0.00,1000.00,VB-1113 MAT OFF-WHITE (0.45MMX22MM),0.00,24800
18-03-25,3.60,9.00,24800,162.00,9.00,162.00,9388,2124.00,0.00,500.00,VB-1113 MAT OFF-WHITE (0.45MMX22MM),0.00,24800
18-03-25,3.60,9.00,24800,81.00,9.00,81.00,9389,1062.00,0.00,250.00,VB-1113 MAT OFF-WHITE (0.45MMX22MM),0.00,24800
18-03-25,3.60,9.00,29950,162.00,9.00,162.00,9390,2124.00,0.00,500.00,VB-1114 MAT (0.45MMX22MM),0.00,29950
18-03-25,3.60,9.00,24800,81.00,9.00,81.00,9391,1062.00,0.00,250.00,VB-1113 MAT OFF-WHITE (0.45MMX22MM),0.00,24800
