Item Code / SKU,Item Key,Supplier Name,Assigned Supplier ID,Assigned Supplier Name,Supplier Source,Is Discontinued,Discontinued Date,Discontinued Reason,Item Name,Category / Size / Type,Total Sales Qty,Overall Monthly Velocity Qty,Recent Period Sales Qty,Recent Monthly Velocity Qty,Weighted Velocity Qty,Velocity Percentile,Velocity Class,Sales Frequency %,Recent Sales Frequency %,Older Avg Monthly Sales Qty,Recent Avg Monthly Sales Qty,Trend Change %,Sales Trend,Monthly Sales Std Dev,Sales CV,Consistency Class,Current Stock Qty,Stock Coverage Months,Recent Stock Coverage Months,Relevant Velocity Qty,Suggested Target Cover Months,Required Stock Qty,Exact Purchase Requirement Qty,Box / Pack Quantity,Rounded PO Qty,Final PO Quantity,Stock After PO Qty,Stock Cover After PO Months,Extra Stock Due To Rounding,Overstock After PO Flag,Purchase Price,Estimated Purchase Value,Purchase Priority,Stock Risk Level,PO Optimization Decision,Budget Priority Score,Included In Budget PO,Deferred Reason,Budget Approved PO Quantity,Budget Approved PO Value,Reason for Recommendation,Target Stock Cover,Reason
VAY BAND REALWOOD-2 DARK MAT,VAY BAND REALWOOD-2 DARK MAT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND REALWOOD-2 DARK MAT,,39950.0,998.75,0.0,0.0,299.625,72.44094488188976,Dormant,40.0,0.0,1175.0,0.0,-100.0,Dormant Item,1426.91560403047,1.428701480881572,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,3.39,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND REALWOOD3 0.5X22MM,VAY BAND REALWOOD3 0.5X22MM,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND REALWOOD3 0.5X22MM,,3600.0,90.0,0.0,0.0,27.0,20.47244094488189,Dormant,7.5,0.0,105.88235294117646,0.0,-100.0,Dormant Item,391.9379856755206,4.354866507505784,Dormant,50.0,0.5555555555555556,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.0,0.0,No,3.39,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Overstock Risk; Enough Stock / No Purchase,,
VAY BAND REALWOOD3 2MMX40MM,VAY BAND REALWOOD3 2MMX40MM,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND REALWOOD3 2MMX40MM,,250.0,6.25,100.0,16.666666666666668,13.541666666666666,14.173228346456693,Slow Moving,5.0,16.666666666666664,4.411764705882353,16.666666666666668,277.77777777777777,Strong Upward Trend,28.165035607455405,4.506405697192864,Irregular,1100.0,176.0,66.0,16.666666666666668,1.0,16.666666666666668,0.0,,0.0,0.0,1100.0,66.0,0.0,Yes,31.88,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1183.3333333333333,Yes,,0.0,0.0,Slow Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months,,
VAY BAND REALWUD3 (0.8MMX22MM),VAY BAND REALWUD3 (0.8MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND REALWUD3 (0.8MMX22MM),,3550.0,88.75,1250.0,208.33333333333334,172.45833333333334,61.811023622047244,Medium Moving,22.5,50.0,67.6470588235294,208.33333333333334,207.97101449275365,Strong Upward Trend,200.7956928233528,2.26248667969975,Irregular,8800.0,99.15492957746478,42.239999999999995,208.33333333333334,2.5,520.8333333333334,0.0,750.0,0.0,0.0,8800.0,42.239999999999995,0.0,Yes,6.52,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-291.66666666666674,Yes,,0.0,0.0,Medium Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.5 months,,
VAY BAND REALWUD3 (40MM),VAY BAND REALWUD3 (40MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND REALWUD3 (40MM),,6600.0,165.0,0.0,0.0,49.5,32.677165354330704,Dormant,20.0,0.0,194.11764705882354,0.0,-100.0,Dormant Item,385.5066596252063,2.336403997728523,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND REALWUD3 - 0.5X40MM,VAY BAND REALWUD3 - 0.5X40MM,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND REALWUD3 - 0.5X40MM,,2450.0,61.25,2450.0,408.3333333333333,304.2083333333333,73.62204724409449,Medium Moving,7.5,50.0,0.0,408.3333333333333,0.0,New Moving Item,226.5933610723211,3.699483446078712,Irregular,4100.0,66.93877551020408,10.040816326530612,408.3333333333333,2.5,1020.8333333333333,0.0,750.0,0.0,0.0,4100.0,10.040816326530612,0.0,Yes,8.91,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-91.66666666666674,Yes,,0.0,0.0,Medium Moving; New Moving Item; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.5 months,,
VAY BAND1044MT 0.5MMX22,VAY BAND1044MT 0.5MMX22,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND1044MT 0.5MMX22,,5000.0,125.0,0.0,0.0,37.5,24.606299212598426,Dormant,12.5,0.0,147.05882352941177,0.0,-100.0,Dormant Item,385.63966175427123,3.08511729403417,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,No,3.39,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND10485 (0.8MMX22MM),VAY BAND10485 (0.8MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND10485 (0.8MMX22MM),,1950.0,48.75,900.0,150.0,119.625,55.90551181102362,Medium Moving,15.0,33.33333333333333,30.88235294117647,150.0,385.7142857142857,Strong Upward Trend,129.83594184536034,2.6633013711868787,Irregular,3250.0,66.66666666666667,21.666666666666668,150.0,2.5,375.0,0.0,750.0,0.0,0.0,3250.0,21.666666666666668,0.0,Yes,6.52,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-350.0,Yes,,0.0,0.0,Medium Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.5 months,,
VAY BAND1113HG 2MMX22MM,VAY BAND1113HG 2MMX22MM,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND1113HG 2MMX22MM,,600.0,15.0,50.0,8.333333333333334,10.333333333333332,12.204724409448819,Slow Moving,12.5,16.666666666666664,16.176470588235293,8.333333333333334,-48.48484848484848,Downward Trend,52.13394976355348,3.4755966509035656,Irregular,3600.0,240.0,431.99999999999994,8.333333333333334,0.5,4.166666666666667,0.0,600.0,0.0,0.0,3600.0,431.99999999999994,0.0,Yes,18.0,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1191.6666666666667,Yes,,0.0,0.0,Slow Moving; Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 0.5 months; recent velocity used because sales are declining,,
VAY BAND1113MT 2MMX22MM,VAY BAND1113MT 2MMX22MM,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND1113MT 2MMX22MM,,800.0,20.0,250.0,41.666666666666664,35.166666666666664,22.83464566929134,Slow Moving,10.0,16.666666666666664,16.176470588235293,41.666666666666664,157.57575757575756,Strong Upward Trend,63.85078759829887,3.1925393799149435,Irregular,1350.0,67.5,32.4,41.666666666666664,1.0,41.666666666666664,0.0,600.0,0.0,0.0,1350.0,32.4,0.0,Yes,14.41,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1158.3333333333333,Yes,,0.0,0.0,Slow Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months,,
VAY BAND1114HG,VAY BAND1114HG,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND1114HG,,137700.0,3442.5,31750.0,5291.666666666667,4736.916666666666,99.60629921259843,Very Fast Moving,42.5,50.0,3116.176470588235,5291.666666666667,69.81280478212996,Strong Upward Trend,4706.467862802183,1.3671656827312078,Irregular,22550.0,6.550472040668119,4.261417322834645,5291.666666666667,3.5,18520.833333333336,0.0,,0.0,0.0,22550.0,4.261417322834645,0.0,No,5.7,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,8291.666666666668,Yes,,0.0,0.0,Very Fast Moving; Strong Upward Trend; Irregular; Low Stock Risk; Enough Stock / No Purchase; dynamic cover 3.5 months,,
VAY BAND1126 (0.8MMX22MM),VAY BAND1126 (0.8MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND1126 (0.8MMX22MM),,2800.0,70.0,1250.0,208.33333333333334,166.83333333333334,61.417322834645674,Medium Moving,25.0,50.0,45.588235294117645,208.33333333333334,356.98924731182797,Strong Upward Trend,176.79482531004763,2.525640361572109,Irregular,5300.0,75.71428571428571,25.439999999999998,208.33333333333334,2.5,520.8333333333334,0.0,750.0,0.0,0.0,5300.0,25.439999999999998,0.0,Yes,9.16,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-291.66666666666674,Yes,,0.0,0.0,Medium Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.5 months,,
VAY BAND1131 0.5X22MM,VAY BAND1131 0.5X22MM,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND1131 0.5X22MM,,8100.0,202.5,0.0,0.0,60.75,38.188976377952756,Dormant,15.0,0.0,238.23529411764707,0.0,-100.0,Dormant Item,564.0910546611407,2.7856348378327933,Dormant,1300.0,6.419753086419753,,0.0,0.0,0.0,0.0,,0.0,0.0,1300.0,0.0,0.0,No,3.39,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Overstock Risk; Enough Stock / No Purchase,,
VAY BAND1135 HG{.5},VAY BAND1135 HG{.5},RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND1135 HG{.5},,33850.0,846.25,11800.0,1966.6666666666667,1630.5416666666667,96.45669291338582,Very Fast Moving,20.0,50.0,648.5294117647059,1966.6666666666667,203.25018896447472,Strong Upward Trend,1822.9444869671986,2.154144150035094,Irregular,15150.0,17.902511078286558,7.703389830508474,1966.6666666666667,3.5,6883.333333333334,0.0,,0.0,0.0,15150.0,7.703389830508474,0.0,Yes,5.7,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,3466.666666666667,Yes,,0.0,0.0,Very Fast Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.5 months,,
VAY BAND1135MT 0.5X22MM,VAY BAND1135MT 0.5X22MM,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND1135MT 0.5X22MM,,10800.0,270.0,0.0,0.0,81.0,43.30708661417323,Dormant,17.5,0.0,317.6470588235294,0.0,-100.0,Dormant Item,656.4082532020716,2.431141678526191,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,No,3.08,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND1136MT0.5X22MM,VAY BAND1136MT0.5X22MM,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND1136MT0.5X22MM,,4600.0,115.0,150.0,25.0,52.0,35.039370078740156,Slow Moving,20.0,33.33333333333333,130.88235294117646,25.0,-80.89887640449437,Strong Downward Trend,309.7145087384137,2.6931696412035975,Irregular,3500.0,30.434782608695652,140.0,25.0,0.0,0.0,0.0,1300.0,0.0,0.0,3500.0,140.0,0.0,Yes,3.08,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1175.0,Yes,,0.0,0.0,Slow Moving; Strong Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; recent velocity used because sales are declining,,
VAY BAND11510 2MMMX40MM,VAY BAND11510 2MMMX40MM,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND11510 2MMMX40MM,,650.0,16.25,0.0,0.0,4.875,6.102362204724409,Dormant,10.0,0.0,19.11764705882353,0.0,-100.0,Dormant Item,61.38100850530403,3.777292831095633,Dormant,600.0,36.92307692307692,,0.0,0.0,0.0,0.0,,0.0,0.0,600.0,0.0,0.0,No,31.88,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Overstock Risk; Enough Stock / No Purchase,,
VAY BAND1261HG 2MMX22MM,VAY BAND1261HG 2MMX22MM,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND1261HG 2MMX22MM,,200.0,5.0,0.0,0.0,1.5,3.149606299212598,Dormant,2.5,0.0,5.882352941176471,0.0,-100.0,Dormant Item,31.622776601683782,6.324555320336756,Dormant,2100.0,420.0,,0.0,0.0,0.0,0.0,600.0,0.0,0.0,2100.0,0.0,0.0,No,19.49,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Overstock Risk; Enough Stock / No Purchase,,
VAY BAND1261MT 0.5MMX40MM,VAY BAND1261MT 0.5MMX40MM,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND1261MT 0.5MMX40MM,,1350.0,33.75,50.0,8.333333333333334,15.958333333333332,15.354330708661418,Slow Moving,20.0,16.666666666666664,38.23529411764706,8.333333333333334,-78.20512820512819,Strong Downward Trend,92.94849690513063,2.7540295379297963,Irregular,700.0,20.74074074074074,84.0,8.333333333333334,0.0,0.0,0.0,750.0,0.0,0.0,700.0,84.0,0.0,Yes,6.3,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1191.6666666666667,Yes,,0.0,0.0,Slow Moving; Strong Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; recent velocity used because sales are declining,,
VAY BANDREALWOOD3 2MMX22MM,VAY BANDREALWOOD3 2MMX22MM,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BANDREALWOOD3 2MMX22MM,,1750.0,43.75,700.0,116.66666666666667,94.79166666666667,47.24409448818898,Medium Moving,10.0,33.33333333333333,30.88235294117647,116.66666666666667,277.77777777777777,Strong Upward Trend,173.64401397613335,3.969006033740191,Irregular,700.0,16.0,6.0,116.66666666666667,2.5,291.6666666666667,0.0,,0.0,0.0,700.0,6.0,0.0,Yes,15.1,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-383.33333333333326,Yes,,0.0,0.0,Medium Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.5 months,,
VAY G-PROFILE BLACK 10 FT-1050 GRM,VAY G-PROFILE BLACK 10 FT-1050 GRM,Unknown Supplier,,Unknown Supplier,Unknown Supplier,No,,,VAY G-PROFILE BLACK 10 FT-1050 GRM,,180.0,4.5,180.0,30.0,22.35,18.11023622047244,Slow Moving,7.5,50.0,0.0,30.0,0.0,New Moving Item,17.823925148302987,3.9608722551784417,Irregular,0.0,0.0,0.0,30.0,1.0,30.0,30.0,,30.0,30.0,30.0,1.0,0.0,No,580.0,17400.0,Medium,Medium Stock Risk,Purchase Optimized,5312.6,Yes,,30.0,17400.0,Slow Moving; New Moving Item; Irregular; Medium Stock Risk; Purchase Optimized; dynamic cover 1.0 months,,
VAY G-PROFILE BLACK 10 FT-1250 GRM,VAY G-PROFILE BLACK 10 FT-1250 GRM,Unknown Supplier,,Unknown Supplier,Unknown Supplier,No,,,VAY G-PROFILE BLACK 10 FT-1250 GRM,,160.0,4.0,160.0,26.666666666666668,19.866666666666667,17.322834645669293,Slow Moving,7.5,50.0,0.0,26.666666666666668,0.0,New Moving Item,14.46481141359158,3.616202853397895,Irregular,1.0,0.25,0.0375,26.666666666666668,1.0,26.666666666666668,25.666666666666668,,26.0,26.0,27.0,1.0125,0.33333333333333215,No,641.0,16666.0,Medium,Medium Stock Risk,Purchase Optimized,5310.000666666667,Yes,,26.0,16666.0,Slow Moving; New Moving Item; Irregular; Medium Stock Risk; Purchase Optimized; dynamic cover 1.0 months,,
VAY G-PROFILE CP BRUSH 10 FT-1250 GRM,VAY G-PROFILE CP BRUSH 10 FT-1250 GRM,Unknown Supplier,,Unknown Supplier,Unknown Supplier,No,,,VAY G-PROFILE CP BRUSH 10 FT-1250 GRM,,0.0,0.0,,0.0,0.0,0.0,Dead Stock / No Sales,0.0,0.0,0.0,0.0,0.0,No Sales,0.0,0.0,Irregular,220.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,220.0,0.0,0.0,No,635.0,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dead Stock / No Sales; No Sales; Irregular; Overstock Risk; Enough Stock / No Purchase,,
VAY G-PROFILE CP BRUSH 10FT-1050GRM,VAY G-PROFILE CP BRUSH 10FT-1050GRM,Unknown Supplier,,Unknown Supplier,Unknown Supplier,No,,,VAY G-PROFILE CP BRUSH 10FT-1050GRM,,0.0,0.0,,0.0,0.0,0.0,Dead Stock / No Sales,0.0,0.0,0.0,0.0,0.0,No Sales,0.0,0.0,Irregular,230.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,230.0,0.0,0.0,No,575.0,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dead Stock / No Sales; No Sales; Irregular; Overstock Risk; Enough Stock / No Purchase,,
VAY G-PROFILE GREY 10 FT-1050 GRM,VAY G-PROFILE GREY 10 FT-1050 GRM,Unknown Supplier,,Unknown Supplier,Unknown Supplier,No,,,VAY G-PROFILE GREY 10 FT-1050 GRM,,20.0,0.5,20.0,3.3333333333333335,2.4833333333333334,4.724409448818897,Slow Moving,5.0,33.33333333333333,0.0,3.3333333333333335,0.0,New Moving Item,2.2072142786315223,4.414428557263045,Irregular,160.0,320.0,48.0,3.3333333333333335,1.0,3.3333333333333335,0.0,,0.0,0.0,160.0,48.0,0.0,Yes,580.0,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1196.6666666666667,Yes,,0.0,0.0,Slow Moving; New Moving Item; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months,,
VAY G-PROFILE GREY 10 FT-1250 GRM,VAY G-PROFILE GREY 10 FT-1250 GRM,Unknown Supplier,,Unknown Supplier,Unknown Supplier,No,,,VAY G-PROFILE GREY 10 FT-1250 GRM,,10.0,0.25,10.0,1.6666666666666667,1.2416666666666667,2.7559055118110236,Slow Moving,2.5,16.666666666666664,0.0,1.6666666666666667,0.0,New Moving Item,1.5811388300841898,6.324555320336759,One-time Sale,160.0,640.0,96.0,1.6666666666666667,1.0,1.6666666666666667,0.0,,0.0,0.0,160.0,96.0,0.0,Yes,641.0,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1198.3333333333333,Yes,,0.0,0.0,Slow Moving; New Moving Item; One-time Sale; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months,,
VAY G-PROFILE ROSE GOLD 10 FT-1050 GRM,VAY G-PROFILE ROSE GOLD 10 FT-1050 GRM,Unknown Supplier,,Unknown Supplier,Unknown Supplier,No,,,VAY G-PROFILE ROSE GOLD 10 FT-1050 GRM,,20.0,0.5,20.0,3.3333333333333335,2.4833333333333334,4.724409448818897,Slow Moving,5.0,33.33333333333333,0.0,3.3333333333333335,0.0,New Moving Item,2.2072142786315223,4.414428557263045,Irregular,150.0,300.0,45.0,3.3333333333333335,1.0,3.3333333333333335,0.0,,0.0,0.0,150.0,45.0,0.0,Yes,580.0,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1196.6666666666667,Yes,,0.0,0.0,Slow Moving; New Moving Item; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months,,
VAY G-PROFILE ROSE GOLD 10 FT-1250 GRM,VAY G-PROFILE ROSE GOLD 10 FT-1250 GRM,Unknown Supplier,,Unknown Supplier,Unknown Supplier,No,,,VAY G-PROFILE ROSE GOLD 10 FT-1250 GRM,,20.0,0.5,20.0,3.3333333333333335,2.4833333333333334,4.724409448818897,Slow Moving,5.0,33.33333333333333,0.0,3.3333333333333335,0.0,New Moving Item,2.2072142786315223,4.414428557263045,Irregular,140.0,280.0,42.0,3.3333333333333335,1.0,3.3333333333333335,0.0,,0.0,0.0,140.0,42.0,0.0,Yes,641.0,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1196.6666666666667,Yes,,0.0,0.0,Slow Moving; New Moving Item; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months,,
VB-1002 MT(0.45X22MM,VB-1002 MT(0.45X22MM,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1002 MT(0.45X22MM,,1150.0,28.75,0.0,0.0,8.625,10.433070866141732,Dormant,7.5,0.0,33.8235294117647,0.0,-100.0,Dormant Item,127.04102910840685,4.418818403770673,Dormant,8550.0,297.39130434782606,,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,8550.0,0.0,0.0,No,2.71,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Overstock Risk; Enough Stock / No Purchase,,
VB-1003 MT(0.45X22MM),VB-1003 MT(0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1003 MT(0.45X22MM),,850.0,21.25,250.0,41.666666666666664,35.541666666666664,23.228346456692915,Slow Moving,10.0,16.666666666666664,17.647058823529413,41.666666666666664,136.1111111111111,Strong Upward Trend,71.51071284277658,3.365210016130663,Irregular,9600.0,451.7647058823529,230.4,41.666666666666664,1.0,41.666666666666664,0.0,1300.0,0.0,0.0,9600.0,230.4,0.0,Yes,2.71,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1158.3333333333333,Yes,,0.0,0.0,Slow Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months,,
VB-1011 MT(0.45MMX22MM),VB-1011 MT(0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1011 MT(0.45MMX22MM),,13350.0,333.75,0.0,0.0,100.125,48.818897637795274,Dormant,12.5,0.0,392.6470588235294,0.0,-100.0,Dormant Item,1022.9035784321175,3.064879635751663,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,No,2.71,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VB-1013 (0.45X22MM),VB-1013 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1013 (0.45X22MM),,23050.0,576.25,4450.0,741.6666666666666,692.0416666666666,90.15748031496062,Very Fast Moving,27.5,50.0,547.0588235294117,741.6666666666666,35.57347670250897,Upward Trend,1037.562942174767,1.8005430666807236,Irregular,7500.0,13.015184381778742,10.112359550561798,741.6666666666666,3.5,2595.833333333333,0.0,1300.0,0.0,0.0,7500.0,10.112359550561798,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,2241.6666666666665,Yes,,0.0,0.0,Very Fast Moving; Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.5 months,,
VB-1033 WHITE WOOD (0.45MMX22MM),VB-1033 WHITE WOOD (0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1033 WHITE WOOD  (0.45MMX22MM),,6400.0,160.0,150.0,25.0,65.5,40.55118110236221,Medium Moving,40.0,16.666666666666664,183.8235294117647,25.0,-86.4,Strong Downward Trend,251.7120862393667,1.573200538996042,Irregular,3050.0,19.0625,122.0,25.0,1.0,25.0,0.0,1300.0,0.0,0.0,3050.0,122.0,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-475.0,Yes,,0.0,0.0,Medium Moving; Strong Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months; recent velocity used because sales are declining,,
VB-1037( 0.45X22MM),VB-1037( 0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1037( 0.45X22MM),,650.0,16.25,0.0,0.0,4.875,6.102362204724409,Dormant,7.5,0.0,19.11764705882353,0.0,-100.0,Dormant Item,59.25553095465393,3.646494212594088,Dormant,10500.0,646.1538461538462,,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,10500.0,0.0,0.0,No,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Overstock Risk; Enough Stock / No Purchase,,
VB-1044 (0.45MMX22MM),VB-1044 (0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1044 (0.45MMX22MM),,20550.0,513.75,1900.0,316.6666666666667,375.79166666666663,78.34645669291339,Fast Moving,40.0,50.0,548.5294117647059,316.6666666666667,-42.2698838248436,Downward Trend,799.9989983968088,1.55717566597919,Irregular,4650.0,9.05109489051095,14.68421052631579,316.6666666666667,2.0,633.3333333333334,0.0,1300.0,0.0,0.0,4650.0,14.68421052631579,0.0,Yes,3.48,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,816.6666666666665,Yes,,0.0,0.0,Fast Moving; Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.0 months; recent velocity used because sales are declining,,
VB-10450 (0.45X22MM),VB-10450 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-10450 (0.45X22MM),,9250.0,231.25,1150.0,191.66666666666666,203.54166666666666,64.56692913385827,Medium Moving,22.5,33.33333333333333,238.23529411764707,191.66666666666666,-19.547325102880666,Stable Trend,544.9873557695794,2.3567020790035866,Irregular,6200.0,26.81081081081081,32.34782608695652,203.54166666666666,2.0,407.0833333333333,0.0,1300.0,0.0,0.0,6200.0,30.46059365404299,0.0,Yes,3.48,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-308.33333333333326,Yes,,0.0,0.0,Medium Moving; Stable Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.0 months,,
