Invoice No,Item Name,Qty,Amount,Date,Rate,CGST%,CGST,SGST%,SGST,IGST%,IGST,SlNo
65,VAY BAND REALWOOD LIGHT MAT,250.00,1289.14,10-05-23,4.37,9.00,98.32,9.00,98.32,0.00,0.00,305
66,VAY BAND 1011HG(P-WHITE),150.00,1274.40,10-05-23,7.20,9.00,97.20,9.00,97.20,0.00,0.00,306
66,VAY BAND 1011MT(P-WHITE),150.00,713.30,10-05-23,4.03,9.00,54.40,9.00,54.40,0.00,0.00,307
66,VAY BAND 1113HG(OFF-WHITE),150.00,1274.40,10-05-23,7.20,9.00,97.20,9.00,97.20,0.00,0.00,308
67,VAY BAND 1011HG(P-WHITE),50.00,424.80,10-05-23,7.20,9.00,32.40,9.00,32.40,0.00,0.00,309
67,VAY BAND 1011MT(P-WHITE),100.00,475.54,10-05-23,4.03,9.00,36.27,9.00,36.27,0.00,0.00,310
67,VAY BAND 10659,50.00,275.02,10-05-23,4.66,9.00,20.98,9.00,20.98,0.00,0.00,311
67,VAY BAND 1113MT(OFF-WHITE),50.00,237.78,10-05-23,4.03,9.00,18.14,9.00,18.14,0.00,0.00,312
67,VAY BAND 1261HG (DARK GREY),50.00,424.80,10-05-23,7.20,9.00,32.40,9.00,32.40,0.00,0.00,313
67,VAY BAND REALWOOD LIGHT MAT,100.00,550.02,10-05-23,4.66,9.00,41.95,9.00,41.95,0.00,0.00,314
68,VAY BAND 1011MT(P-WHITE),100.00,475.54,10-05-23,4.03,9.00,36.27,9.00,36.27,0.00,0.00,315
68,VAY BAND 10659,50.00,266.68,10-05-23,4.52,9.00,20.34,9.00,20.34,0.00,0.00,316
68,VAY BAND 1113MT(OFF-WHITE),50.00,237.78,10-05-23,4.03,9.00,18.14,9.00,18.14,0.00,0.00,317
68,VAY BAND 1261HG (DARK GREY),100.00,849.60,10-05-23,7.20,9.00,64.80,9.00,64.80,0.00,0.00,318
68,VAY BAND 1261MATT (DARK GREY),100.00,475.54,10-05-23,4.03,9.00,36.27,9.00,36.27,0.00,0.00,319
69,VAY BAND 1011HG(P-WHITE),50.00,424.80,10-05-23,7.20,9.00,32.40,9.00,32.40,0.00,0.00,320
69,VAY BAND 10659,50.00,274.94,10-05-23,4.66,9.00,20.97,9.00,20.97,0.00,0.00,321
69,VAY BAND 1101HG LIGHT GREY,50.00,424.80,10-05-23,7.20,9.00,32.40,9.00,32.40,0.00,0.00,322
69,VAY BAND 1113HG(OFF-WHITE),50.00,424.80,10-05-23,7.20,9.00,32.40,9.00,32.40,0.00,0.00,323
69,VAY BAND 1261HG (DARK GREY),50.00,424.80,10-05-23,7.20,9.00,32.40,9.00,32.40,0.00,0.00,324
70,VAY BAND 1011MT(P-WHITE),250.00,1188.86,12-05-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,325
70,VAY BAND 1113MT(OFF-WHITE),500.00,2377.70,12-05-23,4.03,9.00,181.35,9.00,181.35,0.00,0.00,326
70,VAY BAND 1261HG (DARK GREY),250.00,2065.00,12-05-23,7.00,9.00,157.50,9.00,157.50,0.00,0.00,327
70,VAY BAND 1261MATT (DARK GREY),250.00,1188.86,12-05-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,328
71,VAY BAND 1011MT(P-WHITE),100.00,475.54,12-05-23,4.03,9.00,36.27,9.00,36.27,0.00,0.00,329
71,VAY BAND 10485,100.00,521.56,12-05-23,4.42,9.00,39.78,9.00,39.78,0.00,0.00,330
71,VAY BAND 10659,100.00,521.56,12-05-23,4.42,9.00,39.78,9.00,39.78,0.00,0.00,331
71,VAY BAND 10944,100.00,521.56,12-05-23,4.42,9.00,39.78,9.00,39.78,0.00,0.00,332
71,VAY BAND 1113MT(OFF-WHITE),200.00,951.08,12-05-23,4.03,9.00,72.54,9.00,72.54,0.00,0.00,333
71,VAY BAND 19071,100.00,521.56,12-05-23,4.42,9.00,39.78,9.00,39.78,0.00,0.00,334
71,VAY BAND 19079,100.00,521.56,12-05-23,4.42,9.00,39.78,9.00,39.78,0.00,0.00,335
71,VAY BAND 30216MT,100.00,521.56,12-05-23,4.42,9.00,39.78,9.00,39.78,0.00,0.00,336
71,VAY BAND 5095MT,100.00,521.56,12-05-23,4.42,9.00,39.78,9.00,39.78,0.00,0.00,337
72,VAY BAND 10450,100.00,501.50,12-05-23,4.25,9.00,38.25,9.00,38.25,0.00,0.00,338
72,VAY BAND 1261MATT (DARK GREY),250.00,1188.86,12-05-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,339
72,VAY BAND 1515 VENGA MT,100.00,501.50,12-05-23,4.25,9.00,38.25,9.00,38.25,0.00,0.00,340
72,VAY BAND 19070,100.00,501.50,12-05-23,4.25,9.00,38.25,9.00,38.25,0.00,0.00,341
72,VAY BAND 19071,100.00,501.50,12-05-23,4.25,9.00,38.25,9.00,38.25,0.00,0.00,342
72,VAY BAND 19074,100.00,501.50,12-05-23,4.25,9.00,38.25,9.00,38.25,0.00,0.00,343
72,VAY BAND 5171MT,250.00,1253.74,12-05-23,4.25,9.00,95.62,9.00,95.62,0.00,0.00,344
72,VAY BAND 5772,100.00,501.50,12-05-23,4.25,9.00,38.25,9.00,38.25,0.00,0.00,345
72,VAY BAND 5773,100.00,501.50,12-05-23,4.25,9.00,38.25,9.00,38.25,0.00,0.00,346
72,VAY BAND 5774,100.00,501.50,12-05-23,4.25,9.00,38.25,9.00,38.25,0.00,0.00,347
73,VAY BAND 1011MT(P-WHITE),1250.00,5944.26,12-05-23,4.03,9.00,453.38,9.00,453.38,0.00,0.00,348
73,VAY BAND 1113MT(OFF-WHITE),1250.00,5944.26,12-05-23,4.03,9.00,453.38,9.00,453.38,0.00,0.00,349
74,VAY BAND 1011HG(P-WHITE),200.00,1699.20,12-05-23,7.20,9.00,129.60,9.00,129.60,0.00,0.00,350
74,VAY BAND 1011MT(P-WHITE),150.00,713.30,12-05-23,4.03,9.00,54.40,9.00,54.40,0.00,0.00,351
74,VAY BAND 10659,100.00,531.00,12-05-23,4.50,9.00,40.50,9.00,40.50,0.00,0.00,352
74,VAY BAND 1113HG(OFF-WHITE),150.00,1274.40,12-05-23,7.20,9.00,97.20,9.00,97.20,0.00,0.00,353
74,VAY BAND 1113MT(OFF-WHITE),250.00,1188.86,12-05-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,354
74,VAY BAND 5063MT,150.00,796.50,12-05-23,4.50,9.00,60.75,9.00,60.75,0.00,0.00,355
75,VAY BAND 10659,1000.00,5156.60,12-05-23,4.37,9.00,393.30,9.00,393.30,0.00,0.00,356
76,POLYFIX-FLX 20GM,25.00,802.40,13-05-23,27.20,9.00,61.20,9.00,61.20,0.00,0.00,357
77,VAY BAND 1113MT(OFF-WHITE),250.00,1188.86,13-05-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,358
78,VAY BAND 10450,250.00,1280.30,13-05-23,4.34,9.00,97.65,9.00,97.65,0.00,0.00,359
78,VAY BAND 19074,500.00,2560.60,13-05-23,4.34,9.00,195.30,9.00,195.30,0.00,0.00,360
78,VAY BAND 5063MT,150.00,768.18,13-05-23,4.34,9.00,58.59,9.00,58.59,0.00,0.00,361
78,VAY BAND 5550MT,150.00,768.18,13-05-23,4.34,9.00,58.59,9.00,58.59,0.00,0.00,362
78,VAY BAND REALWOOD LIGHT MAT,200.00,1024.24,13-05-23,4.34,9.00,78.12,9.00,78.12,0.00,0.00,363
79,VAY BAND 10659,100.00,549.88,15-05-23,4.66,9.00,41.94,9.00,41.94,0.00,0.00,364
79,VAY BAND 1113HG(OFF-WHITE),200.00,1699.20,15-05-23,7.20,9.00,129.60,9.00,129.60,0.00,0.00,365
80,VAY BAND 1113MT(OFF-WHITE)-200 MTR,200.00,951.08,15-05-23,4.03,9.00,72.54,9.00,72.54,0.00,0.00,366
81,VAY BAND 1113MT(OFF-WHITE)-200 MTR,200.00,951.08,15-05-23,4.03,9.00,72.54,9.00,72.54,0.00,0.00,367
82,POLYFIX-FLX 20GM,25.00,802.40,16-05-23,27.20,9.00,61.20,9.00,61.20,0.00,0.00,368
82,POLYFIX-FLX 50GM,20.00,1569.88,16-05-23,66.52,9.00,119.74,9.00,119.74,0.00,0.00,369
82,WOODSEAL 20GM,25.00,925.12,16-05-23,31.36,9.00,70.56,9.00,70.56,0.00,0.00,370
82,WOODSEAL 50GM,20.00,1760.08,16-05-23,74.58,9.00,134.24,9.00,134.24,0.00,0.00,371
83,VAY BAND 1011HG(P-WHITE),150.00,1274.40,16-05-23,7.20,9.00,97.20,9.00,97.20,0.00,0.00,372
83,VAY BAND 10485,150.00,801.82,16-05-23,4.53,9.00,61.16,9.00,61.16,0.00,0.00,373
83,VAY BAND 19071,150.00,801.82,16-05-23,4.53,9.00,61.16,9.00,61.16,0.00,0.00,374
83,VAY BAND 5170MT,150.00,801.82,16-05-23,4.53,9.00,61.16,9.00,61.16,0.00,0.00,375
83,VAY BAND 5465MT,150.00,801.82,16-05-23,4.53,9.00,61.16,9.00,61.16,0.00,0.00,376
84,POLYFIX-FLX 20GM,25.00,802.40,17-05-23,27.20,9.00,61.20,9.00,61.20,0.00,0.00,377
84,POLYFIX-FLX 50GM,20.00,1569.88,17-05-23,66.52,9.00,119.74,9.00,119.74,0.00,0.00,378
84,VAY BAND 10485,50.00,275.02,17-05-23,4.66,9.00,20.98,9.00,20.98,0.00,0.00,379
85,VAY BAND 1011HG(P-WHITE),150.00,1237.22,17-05-23,6.99,9.00,94.36,9.00,94.36,0.00,0.00,380
85,VAY BAND 10944,150.00,773.50,17-05-23,4.37,9.00,59.00,9.00,59.00,0.00,0.00,381
85,VAY BAND 1113HG(OFF-WHITE),150.00,1237.22,17-05-23,6.99,9.00,94.36,9.00,94.36,0.00,0.00,382
85,VAY BAND 1261MATT (DARK GREY),150.00,773.50,17-05-23,4.37,9.00,59.00,9.00,59.00,0.00,0.00,383
85,VAY BAND 5095MT,150.00,773.50,17-05-23,4.37,9.00,59.00,9.00,59.00,0.00,0.00,384
85,VAY BAND 5171MT,150.00,773.50,17-05-23,4.37,9.00,59.00,9.00,59.00,0.00,0.00,385
85,VAY BAND 5772,150.00,773.50,17-05-23,4.37,9.00,59.00,9.00,59.00,0.00,0.00,386
86,VAY BAND 1113MT(OFF-WHITE),1250.00,5944.26,17-05-23,4.03,9.00,453.38,9.00,453.38,0.00,0.00,387
87,VAY BAND 10659,300.00,1649.64,17-05-23,4.66,9.00,125.82,9.00,125.82,0.00,0.00,388
88,VAY BAND 10485,100.00,550.02,17-05-23,4.66,9.00,41.95,9.00,41.95,0.00,0.00,389
88,VAY BAND 10659,100.00,550.02,17-05-23,4.66,9.00,41.95,9.00,41.95,0.00,0.00,390
88,VAY BAND 5773,50.00,275.02,17-05-23,4.66,9.00,20.98,9.00,20.98,0.00,0.00,391
89,VAY BAND 10659,150.00,825.04,17-05-23,4.66,9.00,62.93,9.00,62.93,0.00,0.00,392
89,VAY BAND 5373MT,150.00,825.04,17-05-23,4.66,9.00,62.93,9.00,62.93,0.00,0.00,393
89,VAY BAND REALWOOD LIGHT MAT,150.00,825.04,17-05-23,4.66,9.00,62.93,9.00,62.93,0.00,0.00,394
90,POLYFIX-FLX 50GM,60.00,4709.62,17-05-23,66.52,9.00,359.21,9.00,359.21,0.00,0.00,395
90,VAY BAND 1113MT(OFF-WHITE),250.00,1188.86,17-05-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,396
90,VAY BAND 1261MATT (DARK GREY),250.00,1188.86,17-05-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,397
90,WOODSEAL 50GM,60.00,5280.26,17-05-23,74.58,9.00,402.73,9.00,402.73,0.00,0.00,398
91,VAY BAND 1113MT(OFF-WHITE),250.00,1188.86,18-05-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,399
92,VAY BAND 5772,1250.00,6254.00,19-05-23,4.24,9.00,477.00,9.00,477.00,0.00,0.00,400
93,VAY BAND 1011MT(P-WHITE),100.00,475.54,19-05-23,4.03,9.00,36.27,9.00,36.27,0.00,0.00,401
93,VAY BAND 1113HG(OFF-WHITE),500.00,4248.00,19-05-23,7.20,9.00,324.00,9.00,324.00,0.00,0.00,402
93,VAY BAND 1261HG (DARK GREY),250.00,2124.00,19-05-23,7.20,9.00,162.00,9.00,162.00,0.00,0.00,403
93,VAY BAND 19070,150.00,773.50,19-05-23,4.37,9.00,59.00,9.00,59.00,0.00,0.00,404
93,VAY BAND 19071,150.00,773.50,19-05-23,4.37,9.00,59.00,9.00,59.00,0.00,0.00,405
93,VAY BAND REALWOOD LIGHT MAT,250.00,1289.14,19-05-23,4.37,9.00,98.32,9.00,98.32,0.00,0.00,406
94,VAY BAND REALWOOD LIGHT MAT,150.00,825.04,19-05-23,4.66,9.00,62.93,9.00,62.93,0.00,0.00,407
95,VAY BAND 1011HG(P-WHITE),100.00,849.60,20-05-23,7.20,9.00,64.80,9.00,64.80,0.00,0.00,408
95,VAY BAND 30086MT,100.00,550.02,20-05-23,4.66,9.00,41.95,9.00,41.95,0.00,0.00,409
95,VAY BAND 5095MT,100.00,550.02,20-05-23,4.66,9.00,41.95,9.00,41.95,0.00,0.00,410
96,VAY BAND 1011HG(P-WHITE),250.00,2124.00,20-05-23,7.20,9.00,162.00,9.00,162.00,0.00,0.00,411
96,VAY BAND 1011MT(P-WHITE),350.00,1664.38,20-05-23,4.03,9.00,126.94,9.00,126.94,0.00,0.00,412
96,VAY BAND 10659,150.00,796.50,20-05-23,4.50,9.00,60.75,9.00,60.75,0.00,0.00,413
96,VAY BAND 1113HG(OFF-WHITE),250.00,2124.00,20-05-23,7.20,9.00,162.00,9.00,162.00,0.00,0.00,414
96,VAY BAND 1113MT(OFF-WHITE),350.00,1664.38,20-05-23,4.03,9.00,126.94,9.00,126.94,0.00,0.00,415
96,VAY BAND 1261HG (DARK GREY),150.00,1274.40,20-05-23,7.20,9.00,97.20,9.00,97.20,0.00,0.00,416
96,VAY BAND 1261MATT (DARK GREY),250.00,1188.86,20-05-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,417
96,VAY BAND 19074,150.00,796.50,20-05-23,4.50,9.00,60.75,9.00,60.75,0.00,0.00,418
96,VAY BAND REALWOOD LIGHT MAT,150.00,796.50,20-05-23,4.50,9.00,60.75,9.00,60.75,0.00,0.00,419
97,VAY BAND 10659,500.00,2501.60,20-05-23,4.24,9.00,190.80,9.00,190.80,0.00,0.00,420
97,VAY BAND 1101HG LIGHT GREY,250.00,2000.10,20-05-23,6.78,9.00,152.55,9.00,152.55,0.00,0.00,421
97,VAY BAND 1261HG (DARK GREY),750.00,6000.30,20-05-23,6.78,9.00,457.65,9.00,457.65,0.00,0.00,422
97,VAY BAND 19074,500.00,2501.60,20-05-23,4.24,9.00,190.80,9.00,190.80,0.00,0.00,423
97,VAY BAND 30216MT,500.00,2501.60,20-05-23,4.24,9.00,190.80,9.00,190.80,0.00,0.00,424
97,VAY BAND REALWOOD LIGHT MAT,300.00,1500.96,20-05-23,4.24,9.00,114.48,9.00,114.48,0.00,0.00,425
98,VAY BAND 1113MT(OFF-WHITE)-200 MTR,200.00,951.08,20-05-23,4.03,9.00,72.54,9.00,72.54,0.00,0.00,426
99,VAY BAND 10450,200.00,1100.04,22-05-23,4.66,9.00,83.90,9.00,83.90,0.00,0.00,427
99,VAY BAND 10659,50.00,275.02,22-05-23,4.66,9.00,20.98,9.00,20.98,0.00,0.00,428
100,VAY BAND 5171MT,1000.00,5156.60,24-05-23,4.37,9.00,393.30,9.00,393.30,0.00,0.00,429
101,VAY BAND 10944,250.00,1374.70,24-05-23,4.66,9.00,104.85,9.00,104.85,0.00,0.00,430
101,VAY BAND 19071,250.00,1374.70,24-05-23,4.66,9.00,104.85,9.00,104.85,0.00,0.00,431
101,VAY BAND 19079,250.00,1374.70,24-05-23,4.66,9.00,104.85,9.00,104.85,0.00,0.00,432
101,VAY BAND REALWOOD-2 DARK MAT,250.00,1374.70,24-05-23,4.66,9.00,104.85,9.00,104.85,0.00,0.00,433
102,VAY BAND 10485,200.00,1099.76,24-05-23,4.66,9.00,83.88,9.00,83.88,0.00,0.00,434
103,POLYFIX WPC GRADE 50GM,20.00,2114.56,24-05-23,89.60,9.00,161.28,9.00,161.28,0.00,0.00,435
104,VAY BAND 30034MT,250.00,1375.06,25-05-23,4.66,9.00,104.88,9.00,104.88,0.00,0.00,436
104,VAY BAND 5772,250.00,1375.06,25-05-23,4.66,9.00,104.88,9.00,104.88,0.00,0.00,437
105,VAY BAND 1261MATT (DARK GREY),200.00,951.08,25-05-23,4.03,9.00,72.54,9.00,72.54,0.00,0.00,438
105,VAY BAND 19074,200.00,1045.48,25-05-23,4.43,9.00,79.74,9.00,79.74,0.00,0.00,439
106,POLYFIX WPC GRADE 50GM,20.00,2114.56,29-05-23,89.60,9.00,161.28,9.00,161.28,0.00,0.00,440
106,VAY BAND 1261MATT (DARK GREY),250.00,1188.86,29-05-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,441
106,VAY BAND 1515 VENGA MT,250.00,1289.14,29-05-23,4.37,9.00,98.32,9.00,98.32,0.00,0.00,442
106,VAY BAND 19071,250.00,1289.14,29-05-23,4.37,9.00,98.32,9.00,98.32,0.00,0.00,443
106,VAY BAND 19079,250.00,1289.14,29-05-23,4.37,9.00,98.32,9.00,98.32,0.00,0.00,444
106,VAY BAND 30216MT,250.00,1289.14,29-05-23,4.37,9.00,98.32,9.00,98.32,0.00,0.00,445
106,VAY BAND 5095MT,250.00,1289.14,29-05-23,4.37,9.00,98.32,9.00,98.32,0.00,0.00,446
106,VAY BAND 5171MT,500.00,2578.30,29-05-23,4.37,9.00,196.65,9.00,196.65,0.00,0.00,447
106,VAY BAND REALWOOD-2 DARK MAT,250.00,1289.14,29-05-23,4.37,9.00,98.32,9.00,98.32,0.00,0.00,448
107,POLYFIX WPC GRADE 50GM,5.00,528.64,29-05-23,89.60,9.00,40.32,9.00,40.32,0.00,0.00,449
107,POLYFIX-FLX 50GM,20.00,1569.88,29-05-23,66.52,9.00,119.74,9.00,119.74,0.00,0.00,450
107,WOODSEAL 20GM,25.00,925.12,29-05-23,31.36,9.00,70.56,9.00,70.56,0.00,0.00,451
108,VAY BAND 10450,100.00,515.66,29-05-23,4.37,9.00,39.33,9.00,39.33,0.00,0.00,452
108,VAY BAND 1261MATT (DARK GREY),100.00,475.54,29-05-23,4.03,9.00,36.27,9.00,36.27,0.00,0.00,453
108,VAY BAND 19071,100.00,515.66,29-05-23,4.37,9.00,39.33,9.00,39.33,0.00,0.00,454
108,VAY BAND 19074,100.00,515.66,29-05-23,4.37,9.00,39.33,9.00,39.33,0.00,0.00,455
108,VAY BAND 30029MT,100.00,551.06,29-05-23,4.67,9.00,42.03,9.00,42.03,0.00,0.00,456
108,VAY BAND 30034MT,100.00,551.06,29-05-23,4.67,9.00,42.03,9.00,42.03,0.00,0.00,457
108,VAY BAND 30054MT,100.00,551.06,29-05-23,4.67,9.00,42.03,9.00,42.03,0.00,0.00,458
108,VAY BAND 30072MT,100.00,551.06,29-05-23,4.67,9.00,42.03,9.00,42.03,0.00,0.00,459
108,VAY BAND 30086MT,100.00,551.06,29-05-23,4.67,9.00,42.03,9.00,42.03,0.00,0.00,460
108,VAY BAND 30167MT,100.00,515.66,29-05-23,4.37,9.00,39.33,9.00,39.33,0.00,0.00,461
108,VAY BAND 30181MT,100.00,515.66,29-05-23,4.37,9.00,39.33,9.00,39.33,0.00,0.00,462
108,VAY BAND 30216MT,100.00,515.66,29-05-23,4.37,9.00,39.33,9.00,39.33,0.00,0.00,463
108,VAY BAND 5063MT,100.00,515.66,29-05-23,4.37,9.00,39.33,9.00,39.33,0.00,0.00,464
108,VAY BAND 5095MT,100.00,515.66,29-05-23,4.37,9.00,39.33,9.00,39.33,0.00,0.00,465
108,VAY BAND 5170MT,100.00,515.66,29-05-23,4.37,9.00,39.33,9.00,39.33,0.00,0.00,466
108,VAY BAND 5171MT,100.00,515.66,29-05-23,4.37,9.00,39.33,9.00,39.33,0.00,0.00,467
108,VAY BAND 5373MT,100.00,515.66,29-05-23,4.37,9.00,39.33,9.00,39.33,0.00,0.00,468
108,VAY BAND 5550MT,100.00,515.66,29-05-23,4.37,9.00,39.33,9.00,39.33,0.00,0.00,469
108,VAY BAND 5771,100.00,515.66,29-05-23,4.37,9.00,39.33,9.00,39.33,0.00,0.00,470
108,VAY BAND 5772,100.00,515.66,29-05-23,4.37,9.00,39.33,9.00,39.33,0.00,0.00,471
109,VAY BAND 1011HG(P-WHITE),250.00,2247.90,29-05-23,7.62,9.00,171.45,9.00,171.45,0.00,0.00,472
109,VAY BAND 1261HG (DARK GREY),200.00,1798.32,29-05-23,7.62,9.00,137.16,9.00,137.16,0.00,0.00,473
109,VAY BAND 1261MATT (DARK GREY),300.00,1426.62,29-05-23,4.03,9.00,108.81,9.00,108.81,0.00,0.00,474
109,VAY BAND 1515 VENGA MT,150.00,825.04,29-05-23,4.66,9.00,62.93,9.00,62.93,0.00,0.00,475
109,VAY BAND 5550MT,250.00,1375.06,29-05-23,4.66,9.00,104.88,9.00,104.88,0.00,0.00,476
109,VAY BAND REALWOOD-2 DARK MAT,250.00,1375.06,29-05-23,4.66,9.00,104.88,9.00,104.88,0.00,0.00,477
110,VAY BAND 19074,100.00,550.02,31-05-23,4.66,9.00,41.95,9.00,41.95,0.00,0.00,478
111,VAY BAND 1113MT(OFF-WHITE),250.00,1188.86,31-05-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,479
111,VAY BAND 1261MATT (DARK GREY),100.00,475.54,31-05-23,4.03,9.00,36.27,9.00,36.27,0.00,0.00,480
112,WOODSEAL 20GM,50.00,1850.24,01-06-23,31.36,9.00,141.12,9.00,141.12,0.00,0.00,481
112,WOODSEAL 50GM,60.00,5280.26,01-06-23,74.58,9.00,402.73,9.00,402.73,0.00,0.00,482
113,VAY BAND 10450,50.00,274.94,01-06-23,4.66,9.00,20.97,9.00,20.97,0.00,0.00,483
113,VAY BAND 1261HG (DARK GREY),50.00,423.02,01-06-23,7.17,9.00,32.26,9.00,32.26,0.00,0.00,484
113,VAY BAND 19071,150.00,824.82,01-06-23,4.66,9.00,62.91,9.00,62.91,0.00,0.00,485
114,VAY BAND 1011HG(P-WHITE),250.00,2115.14,05-06-23,7.17,9.00,161.32,9.00,161.32,0.00,0.00,486
114,VAY BAND 1013,250.00,1374.70,05-06-23,4.66,9.00,104.85,9.00,104.85,0.00,0.00,487
114,VAY BAND 1014 SPECIAL WHITE,250.00,1188.86,05-06-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,488
114,VAY BAND 11510,250.00,1374.70,05-06-23,4.66,9.00,104.85,9.00,104.85,0.00,0.00,489
114,VAY BAND 1401 BLACK MATT,100.00,475.54,05-06-23,4.03,9.00,36.27,9.00,36.27,0.00,0.00,490
114,VAY BAND 1401GL BLACK GLOSSY,100.00,846.06,05-06-23,7.17,9.00,64.53,9.00,64.53,0.00,0.00,491
114,VAY BAND 19070,250.00,1374.70,05-06-23,4.66,9.00,104.85,9.00,104.85,0.00,0.00,492
114,VAY BAND 19074,250.00,1374.70,05-06-23,4.66,9.00,104.85,9.00,104.85,0.00,0.00,493
114,VAY BAND 5773,150.00,824.82,05-06-23,4.66,9.00,62.91,9.00,62.91,0.00,0.00,494
114,VAY BAND 5774,100.00,548.70,05-06-23,4.65,9.00,41.85,9.00,41.85,0.00,0.00,495
114,VAY BAND REALWOOD LIGHT MAT,250.00,1374.70,05-06-23,4.66,9.00,104.85,9.00,104.85,0.00,0.00,496
115,VAY BAND 1013,1000.00,5156.60,05-06-23,4.37,9.00,393.30,9.00,393.30,0.00,0.00,497
115,VAY BAND 10659,500.00,2578.30,05-06-23,4.37,9.00,196.65,9.00,196.65,0.00,0.00,498
115,VAY BAND 11510,250.00,1289.14,05-06-23,4.37,9.00,98.32,9.00,98.32,0.00,0.00,499
115,VAY BAND 1401GL BLACK GLOSSY,250.00,2065.00,05-06-23,7.00,9.00,157.50,9.00,157.50,0.00,0.00,500
115,VAY BAND 1873,250.00,1289.14,05-06-23,4.37,9.00,98.32,9.00,98.32,0.00,0.00,501
115,WOODSEAL 20GM,75.00,2775.36,05-06-23,31.36,9.00,211.68,9.00,211.68,0.00,0.00,502
115,WOODSEAL 50GM,100.00,8800.44,05-06-23,74.58,9.00,671.22,9.00,671.22,0.00,0.00,503
116,VAY BAND 10659,500.00,2501.60,05-06-23,4.24,9.00,190.80,9.00,190.80,0.00,0.00,504
